disease_name,symptoms,department_name
Viêm cơ tim,"sốt nhẹ, hồi hộp, ngất xỉu, nhịp tim loạn, mệt mỏi, phù chân, đau ngực, khó thở",Tim mạch
Viêm cơ tim,"sốt nhẹ, hồi hộp, mệt mỏi, phù chân, đau ngực, khó thở",Tim mạch
Viêm màng ngoài tim,"đau ngực, khó thở, sốt nhẹ, ho khan, đau ngực khi gắng sức, đánh trống ngực, mệt mỏi",Tim mạch
Viêm màng ngoài tim,"ho khan, khó thở, sốt nhẹ, mệt mỏi, đau ngực khi gắng sức, đau ngực, đánh trống ngực",Tim mạch
Viêm màng ngoài tim,"ho khan, mệt mỏi, đau ngực, đánh trống ngực",Tim mạch
Viêm màng ngoài tim,"sốt nhẹ, đau ngực, ho khan, khó thở, mệt mỏi, đánh trống ngực",Tim mạch
Viêm màng ngoài tim,"ho khan, sốt nhẹ, đau ngực khi gắng sức",Tim mạch
Viêm màng ngoài tim,"đánh trống ngực, đau ngực khi gắng sức, khó thở",Tim mạch
Viêm màng ngoài tim,"đau ngực, đánh trống ngực, mệt mỏi, sốt nhẹ",Tim mạch
Viêm màng ngoài tim,"khó thở, mệt mỏi, đánh trống ngực, đau ngực, đau ngực khi gắng sức, ho khan",Tim mạch
Viêm màng ngoài tim,"khó thở, sốt nhẹ, đau ngực, mệt mỏi, đau ngực khi gắng sức, ho khan, đánh trống ngực",Tim mạch
Viêm màng ngoài tim,"khó thở, đau ngực khi gắng sức, sốt nhẹ, ho khan, đau ngực",Tim mạch
Phình động mạch chủ bụng,"đau bụng, đau lưng dưới, khối u sờ thấy, đau lan vai trái, chóng mặt, vã mồ hôi, ngất xỉu",Tim mạch
Phình động mạch chủ bụng,"đau lưng dưới, khối u sờ thấy, vã mồ hôi, ngất xỉu, đau lan vai trái",Tim mạch
Phình động mạch chủ bụng,"đau bụng, chóng mặt, ngất xỉu, đau lan vai trái, vã mồ hôi",Tim mạch
Phình động mạch chủ bụng,"vã mồ hôi, ngất xỉu, đau bụng, chóng mặt",Tim mạch
Phình động mạch chủ bụng,"đau lưng dưới, vã mồ hôi, đau lan vai trái",Tim mạch
Phình động mạch chủ bụng,"đau lan vai trái, đau lưng dưới, chóng mặt",Tim mạch
Phình động mạch chủ bụng,"ngất xỉu, chóng mặt, đau bụng, đau lan vai trái, đau lưng dưới, khối u sờ thấy, vã mồ hôi",Tim mạch
Phình động mạch chủ bụng,"ngất xỉu, chóng mặt, đau lưng dưới, khối u sờ thấy, đau bụng, đau lan vai trái, vã mồ hôi",Tim mạch
Phình động mạch chủ bụng,"đau bụng, chóng mặt, vã mồ hôi, khối u sờ thấy, đau lưng dưới, đau lan vai trái, ngất xỉu",Tim mạch
Phình động mạch chủ bụng,"vã mồ hôi, đau bụng, ngất xỉu, đau lưng dưới, chóng mặt",Tim mạch
Suy tĩnh mạch chi dưới,"đau chân, phù chân, chuột rút, tê chân, tiếng khớp kêu, ngứa da",Tim mạch
Suy tĩnh mạch chi dưới,"phù chân, đau chân, ngứa da",Tim mạch
Suy tĩnh mạch chi dưới,"đau chân, ngứa da, phù chân, tiếng khớp kêu, tê chân, chuột rút",Tim mạch
Suy tĩnh mạch chi dưới,"đau chân, chuột rút, ngứa da",Tim mạch
Suy tĩnh mạch chi dưới,"phù chân, tiếng khớp kêu, ngứa da",Tim mạch
Suy tĩnh mạch chi dưới,"chuột rút, phù chân, tiếng khớp kêu",Tim mạch
Suy tĩnh mạch chi dưới,"đau chân, chuột rút, phù chân, tiếng khớp kêu, tê chân",Tim mạch
Suy tĩnh mạch chi dưới,"tê chân, chuột rút, tiếng khớp kêu",Tim mạch
Suy tĩnh mạch chi dưới,"tê chân, chuột rút, phù chân, ngứa da, tiếng khớp kêu",Tim mạch
Suy tĩnh mạch chi dưới,"chuột rút, tiếng khớp kêu, phù chân",Tim mạch
Huyết khối tĩnh mạch sâu,"đau chân, phù chân, đỏ da, nóng khớp, đau bẹn, tê chân, khó thở",Tim mạch
Huyết khối tĩnh mạch sâu,"phù chân, đỏ da, nóng khớp",Tim mạch
Huyết khối tĩnh mạch sâu,"khó thở, phù chân, đỏ da, nóng khớp, đau chân, đau bẹn",Tim mạch
Huyết khối tĩnh mạch sâu,"phù chân, nóng khớp, tê chân",Tim mạch
Huyết khối tĩnh mạch sâu,"khó thở, đau chân, đỏ da",Tim mạch
Huyết khối tĩnh mạch sâu,"đau chân, tê chân, nóng khớp, đỏ da, phù chân, đau bẹn, khó thở",Tim mạch
Huyết khối tĩnh mạch sâu,"tê chân, đỏ da, đau bẹn, nóng khớp, phù chân, khó thở",Tim mạch
Huyết khối tĩnh mạch sâu,"đau chân, đỏ da, phù chân, nóng khớp, khó thở, đau bẹn",Tim mạch
Huyết khối tĩnh mạch sâu,"đỏ da, nóng khớp, đau chân, khó thở",Tim mạch
Huyết khối tĩnh mạch sâu,"nóng khớp, khó thở, phù chân, tê chân, đau bẹn",Tim mạch
Bệnh Buerger,"đau chân, đau khi đi, tê chân, đi tập tễnh, vết loét da, đau tay, tê tay, đau khớp",Tim mạch
Bệnh Buerger,"tê tay, đau khi đi, tê chân, đi tập tễnh, đau khớp",Tim mạch
Bệnh Buerger,"vết loét da, tê chân, đau khớp, tê tay, đau khi đi, đau tay",Tim mạch
Bệnh Buerger,"đi tập tễnh, vết loét da, đau chân, đau khi đi, đau tay, tê chân, tê tay",Tim mạch
Bệnh Buerger,"đi tập tễnh, tê chân, đau chân, tê tay, vết loét da, đau khi đi, đau tay",Tim mạch
Bệnh Buerger,"tê chân, đi tập tễnh, tê tay, đau tay",Tim mạch
Bệnh Buerger,"tê tay, tê chân, đau khi đi, đau khớp, đau tay, vết loét da, đau chân, đi tập tễnh",Tim mạch
Bệnh Buerger,"tê tay, đau khi đi, đi tập tễnh, đau chân, đau tay, đau khớp, vết loét da",Tim mạch
Bệnh Buerger,"đau tay, tê tay, tê chân, đi tập tễnh, đau khi đi",Tim mạch
Bệnh Buerger,"đi tập tễnh, đau tay, đau khớp, tê tay",Tim mạch
Viêm dạ dày,"đau thượng vị, buồn nôn, ợ chua, ợ hơi, đầy bụng, nóng rát thượng vị, chán ăn, đau bụng sau ăn",Tiêu hóa
Viêm dạ dày,"chán ăn, buồn nôn, ợ chua, đau thượng vị",Tiêu hóa
Viêm dạ dày,"đau thượng vị, chán ăn, ợ chua, ợ hơi, đau bụng sau ăn, nóng rát thượng vị, đầy bụng, buồn nôn",Tiêu hóa
Viêm dạ dày,"đau bụng sau ăn, đau thượng vị, buồn nôn, ợ hơi, nóng rát thượng vị, chán ăn, đầy bụng",Tiêu hóa
Viêm dạ dày,"đau bụng sau ăn, đau thượng vị, ợ chua, ợ hơi, nóng rát thượng vị",Tiêu hóa
Viêm dạ dày,"đau bụng sau ăn, ợ hơi, nóng rát thượng vị, đầy bụng, ợ chua, buồn nôn, đau thượng vị, chán ăn",Tiêu hóa
Viêm dạ dày,"ợ hơi, ợ chua, buồn nôn, đầy bụng, đau bụng sau ăn, nóng rát thượng vị",Tiêu hóa
Viêm dạ dày,"nóng rát thượng vị, đau bụng sau ăn, đau thượng vị, đầy bụng, ợ hơi, buồn nôn, ợ chua, chán ăn",Tiêu hóa
Viêm dạ dày,"chán ăn, ợ chua, đau thượng vị, nóng rát thượng vị, ợ hơi, đau bụng sau ăn, đầy bụng",Tiêu hóa
Viêm dạ dày,"buồn nôn, đau bụng sau ăn, ợ hơi, đầy bụng, nóng rát thượng vị",Tiêu hóa
Loét dạ dày tá tràng,"đau thượng vị, đau tăng khi đói, đau giảm khi ăn, ợ chua, buồn nôn, nôn ra máu, phân đen, đầy bụng",Tiêu hóa
Loét dạ dày tá tràng,"ợ chua, đau tăng khi đói, phân đen, đau thượng vị, buồn nôn, nôn ra máu",Tiêu hóa
Loét dạ dày tá tràng,"nôn ra máu, buồn nôn, ợ chua, đau thượng vị, đầy bụng, phân đen",Tiêu hóa
Loét dạ dày tá tràng,"đau giảm khi ăn, phân đen, nôn ra máu, đau tăng khi đói, đau thượng vị",Tiêu hóa
Loét dạ dày tá tràng,"đầy bụng, buồn nôn, ợ chua, đau thượng vị, đau giảm khi ăn, phân đen, đau tăng khi đói, nôn ra máu",Tiêu hóa
Loét dạ dày tá tràng,"nôn ra máu, đau tăng khi đói, ợ chua, phân đen, đau giảm khi ăn",Tiêu hóa
Loét dạ dày tá tràng,"đau tăng khi đói, phân đen, ợ chua, đầy bụng, nôn ra máu, đau thượng vị, đau giảm khi ăn",Tiêu hóa
Loét dạ dày tá tràng,"đau giảm khi ăn, nôn ra máu, phân đen, đầy bụng",Tiêu hóa
Loét dạ dày tá tràng,"ợ chua, phân đen, đầy bụng, đau giảm khi ăn, đau tăng khi đói",Tiêu hóa
Loét dạ dày tá tràng,"đau giảm khi ăn, ợ chua, đầy bụng, buồn nôn, đau thượng vị, nôn ra máu, đau tăng khi đói, phân đen",Tiêu hóa
Trào ngược dạ dày thực quản,"ợ chua, ợ hơi, nóng rát thượng vị, đau thượng vị, ho khan, khàn giọng, khó nuốt, buồn nôn",Tiêu hóa
Trào ngược dạ dày thực quản,"ợ hơi, khó nuốt, khàn giọng, buồn nôn, nóng rát thượng vị",Tiêu hóa
Trào ngược dạ dày thực quản,"ợ chua, đau thượng vị, buồn nôn, ợ hơi, nóng rát thượng vị, khàn giọng",Tiêu hóa
Trào ngược dạ dày thực quản,"buồn nôn, đau thượng vị, nóng rát thượng vị, khó nuốt, ợ hơi, ho khan, ợ chua",Tiêu hóa
Trào ngược dạ dày thực quản,"ho khan, khàn giọng, ợ hơi, ợ chua, buồn nôn, khó nuốt, đau thượng vị",Tiêu hóa
Trào ngược dạ dày thực quản,"khàn giọng, ợ chua, ho khan, ợ hơi",Tiêu hóa
Trào ngược dạ dày thực quản,"ho khan, khàn giọng, đau thượng vị, ợ hơi, khó nuốt",Tiêu hóa
Trào ngược dạ dày thực quản,"nóng rát thượng vị, khó nuốt, ho khan, đau thượng vị, ợ chua, khàn giọng, ợ hơi, buồn nôn",Tiêu hóa
Trào ngược dạ dày thực quản,"ợ hơi, ho khan, nóng rát thượng vị, đau thượng vị, khó nuốt, khàn giọng",Tiêu hóa
Trào ngược dạ dày thực quản,"ợ hơi, ợ chua, nóng rát thượng vị, ho khan, buồn nôn, khàn giọng, đau thượng vị",Tiêu hóa
Viêm ruột thừa cấp,"đau hố chậu phải, đau bụng, sốt nhẹ, buồn nôn, nôn, chán ăn, đau khi đi, đau quặn bụng",Tiêu hóa
Viêm ruột thừa cấp,"đau khi đi, đau hố chậu phải, nôn, buồn nôn, đau quặn bụng, sốt nhẹ",Tiêu hóa
Viêm ruột thừa cấp,"đau khi đi, sốt nhẹ, nôn, đau quặn bụng",Tiêu hóa
Viêm ruột thừa cấp,"đau quặn bụng, đau khi đi, đau hố chậu phải, sốt nhẹ",Tiêu hóa
Viêm ruột thừa cấp,"sốt nhẹ, nôn, chán ăn, buồn nôn, đau hố chậu phải",Tiêu hóa
Viêm ruột thừa cấp,"buồn nôn, nôn, đau hố chậu phải, đau khi đi",Tiêu hóa
Viêm ruột thừa cấp,"đau hố chậu phải, đau bụng, đau quặn bụng, chán ăn",Tiêu hóa
Viêm ruột thừa cấp,"chán ăn, đau quặn bụng, đau bụng, nôn, sốt nhẹ, đau khi đi, đau hố chậu phải, buồn nôn",Tiêu hóa
Viêm ruột thừa cấp,"chán ăn, đau hố chậu phải, buồn nôn, đau quặn bụng, đau khi đi, nôn, sốt nhẹ",Tiêu hóa
Viêm ruột thừa cấp,"chán ăn, đau hố chậu phải, đau quặn bụng, đau khi đi, đau bụng",Tiêu hóa
Tiêu chảy cấp,"tiêu chảy nhiều lần, đau quặn bụng, buồn nôn, nôn, sốt nhẹ, khát nước nhiều, mệt mỏi, chán ăn",Tiêu hóa
Tiêu chảy cấp,"tiêu chảy nhiều lần, đau quặn bụng, nôn, sốt nhẹ, khát nước nhiều",Tiêu hóa
Tiêu chảy cấp,"buồn nôn, tiêu chảy nhiều lần, nôn, đau quặn bụng, mệt mỏi, sốt nhẹ",Tiêu hóa
Tiêu chảy cấp,"đau quặn bụng, tiêu chảy nhiều lần, khát nước nhiều, chán ăn, mệt mỏi, buồn nôn, sốt nhẹ",Tiêu hóa
Tiêu chảy cấp,"mệt mỏi, tiêu chảy nhiều lần, khát nước nhiều, buồn nôn, chán ăn, đau quặn bụng, sốt nhẹ, nôn",Tiêu hóa
Tiêu chảy cấp,"tiêu chảy nhiều lần, khát nước nhiều, nôn, chán ăn, buồn nôn, mệt mỏi",Tiêu hóa
Tiêu chảy cấp,"chán ăn, khát nước nhiều, tiêu chảy nhiều lần, buồn nôn",Tiêu hóa
Tiêu chảy cấp,"buồn nôn, mệt mỏi, tiêu chảy nhiều lần, chán ăn, sốt nhẹ, khát nước nhiều",Tiêu hóa
Tiêu chảy cấp,"mệt mỏi, sốt nhẹ, buồn nôn, đau quặn bụng, nôn, khát nước nhiều, chán ăn",Tiêu hóa
Tiêu chảy cấp,"nôn, đau quặn bụng, chán ăn, tiêu chảy nhiều lần, mệt mỏi",Tiêu hóa
Lỵ amip,"tiêu chảy nhiều lần, phân nhầy, phân có máu, đau quặn bụng, mót rặn, sốt nhẹ, mệt mỏi",Tiêu hóa
Lỵ amip,"sốt nhẹ, mót rặn, mệt mỏi, tiêu chảy nhiều lần, đau quặn bụng, phân nhầy, phân có máu",Tiêu hóa
Lỵ amip,"sốt nhẹ, tiêu chảy nhiều lần, phân nhầy, phân có máu",Tiêu hóa
Lỵ amip,"tiêu chảy nhiều lần, đau quặn bụng, phân có máu, phân nhầy, sốt nhẹ",Tiêu hóa
Lỵ amip,"phân nhầy, tiêu chảy nhiều lần, mệt mỏi",Tiêu hóa
Lỵ amip,"phân có máu, mệt mỏi, đau quặn bụng, phân nhầy",Tiêu hóa
Lỵ amip,"tiêu chảy nhiều lần, mệt mỏi, phân nhầy",Tiêu hóa
Lỵ amip,"phân có máu, mệt mỏi, tiêu chảy nhiều lần, mót rặn",Tiêu hóa
Lỵ amip,"đau quặn bụng, phân nhầy, mót rặn, tiêu chảy nhiều lần, phân có máu, mệt mỏi, sốt nhẹ",Tiêu hóa
Lỵ amip,"tiêu chảy nhiều lần, mót rặn, phân nhầy, phân có máu, đau quặn bụng, mệt mỏi",Tiêu hóa
Lỵ trực khuẩn,"tiêu chảy nhiều lần, phân có máu, phân nhầy, đau quặn bụng, sốt cao, mót rặn, buồn nôn, mệt mỏi",Tiêu hóa
Lỵ trực khuẩn,"phân nhầy, phân có máu, đau quặn bụng, mệt mỏi, buồn nôn, sốt cao",Tiêu hóa
Lỵ trực khuẩn,"buồn nôn, mót rặn, phân có máu, đau quặn bụng, sốt cao, mệt mỏi, phân nhầy",Tiêu hóa
Lỵ trực khuẩn,"buồn nôn, phân nhầy, mệt mỏi, sốt cao",Tiêu hóa
Lỵ trực khuẩn,"sốt cao, đau quặn bụng, phân nhầy, tiêu chảy nhiều lần, phân có máu",Tiêu hóa
Lỵ trực khuẩn,"mót rặn, đau quặn bụng, tiêu chảy nhiều lần, sốt cao, phân nhầy",Tiêu hóa
Lỵ trực khuẩn,"đau quặn bụng, mót rặn, phân nhầy, tiêu chảy nhiều lần, sốt cao, phân có máu, mệt mỏi",Tiêu hóa
Lỵ trực khuẩn,"phân nhầy, tiêu chảy nhiều lần, sốt cao, đau quặn bụng, buồn nôn, mệt mỏi, mót rặn, phân có máu",Tiêu hóa
Lỵ trực khuẩn,"đau quặn bụng, buồn nôn, mệt mỏi, mót rặn",Tiêu hóa
Lỵ trực khuẩn,"sốt cao, đau quặn bụng, phân nhầy, mệt mỏi, phân có máu, mót rặn",Tiêu hóa
Viêm đại tràng mạn,"đau bụng, tiêu chảy, táo bón, phân nhầy, đầy bụng, chướng bụng, mót rặn, đau quặn bụng",Tiêu hóa
Viêm đại tràng mạn,"mót rặn, chướng bụng, đau quặn bụng, đầy bụng, táo bón, tiêu chảy, đau bụng",Tiêu hóa
Viêm đại tràng mạn,"táo bón, đau quặn bụng, mót rặn, phân nhầy, chướng bụng, tiêu chảy, đầy bụng, đau bụng",Tiêu hóa
Viêm đại tràng mạn,"chướng bụng, tiêu chảy, táo bón, đau quặn bụng, đầy bụng, đau bụng, mót rặn",Tiêu hóa
Viêm đại tràng mạn,"mót rặn, đầy bụng, tiêu chảy, phân nhầy, đau quặn bụng, chướng bụng, táo bón",Tiêu hóa
Viêm đại tràng mạn,"táo bón, mót rặn, đau bụng, đau quặn bụng",Tiêu hóa
Viêm đại tràng mạn,"phân nhầy, táo bón, tiêu chảy, đau bụng, chướng bụng, đầy bụng",Tiêu hóa
Viêm đại tràng mạn,"táo bón, chướng bụng, đau bụng, phân nhầy, tiêu chảy, mót rặn, đầy bụng",Tiêu hóa
Viêm đại tràng mạn,"đầy bụng, đau quặn bụng, đau bụng, chướng bụng, mót rặn, phân nhầy",Tiêu hóa
Viêm đại tràng mạn,"mót rặn, chướng bụng, tiêu chảy, đau quặn bụng, đau bụng, đầy bụng",Tiêu hóa
Hội chứng ruột kích thích,"đau bụng, đau quặn bụng, tiêu chảy, táo bón, đầy bụng, chướng bụng, phân nhầy, mệt mỏi",Tiêu hóa
Hội chứng ruột kích thích,"phân nhầy, mệt mỏi, đầy bụng, táo bón, tiêu chảy, đau bụng",Tiêu hóa
Hội chứng ruột kích thích,"phân nhầy, tiêu chảy, mệt mỏi, đau quặn bụng, táo bón, đau bụng",Tiêu hóa
Hội chứng ruột kích thích,"tiêu chảy, đau quặn bụng, chướng bụng, đau bụng, táo bón",Tiêu hóa
Hội chứng ruột kích thích,"chướng bụng, mệt mỏi, đau quặn bụng, đầy bụng, tiêu chảy, táo bón, phân nhầy",Tiêu hóa
Hội chứng ruột kích thích,"đau bụng, đau quặn bụng, phân nhầy, tiêu chảy, chướng bụng",Tiêu hóa
Hội chứng ruột kích thích,"mệt mỏi, đầy bụng, phân nhầy, chướng bụng, tiêu chảy",Tiêu hóa
Hội chứng ruột kích thích,"đau bụng, tiêu chảy, đầy bụng, chướng bụng, táo bón, mệt mỏi, phân nhầy, đau quặn bụng",Tiêu hóa
Hội chứng ruột kích thích,"tiêu chảy, táo bón, mệt mỏi, chướng bụng, phân nhầy, đầy bụng",Tiêu hóa
Hội chứng ruột kích thích,"đau bụng, phân nhầy, mệt mỏi, táo bón, tiêu chảy, đầy bụng, đau quặn bụng",Tiêu hóa
Táo bón mạn tính,"táo bón, đại tiện khó, đau bụng, đầy bụng, chướng bụng, đau hậu môn, mệt mỏi, ngứa hậu môn",Tiêu hóa
Táo bón mạn tính,"ngứa hậu môn, đau hậu môn, mệt mỏi, đau bụng",Tiêu hóa
Táo bón mạn tính,"ngứa hậu môn, đau bụng, mệt mỏi, đầy bụng, đau hậu môn",Tiêu hóa
Táo bón mạn tính,"đầy bụng, đau hậu môn, đau bụng, đại tiện khó, ngứa hậu môn",Tiêu hóa
Táo bón mạn tính,"chướng bụng, táo bón, đau bụng, đầy bụng, đau hậu môn, ngứa hậu môn, đại tiện khó, mệt mỏi",Tiêu hóa
Táo bón mạn tính,"ngứa hậu môn, đầy bụng, chướng bụng, mệt mỏi, đau bụng, đau hậu môn",Tiêu hóa
Táo bón mạn tính,"đau hậu môn, táo bón, đau bụng, mệt mỏi, chướng bụng, ngứa hậu môn, đầy bụng, đại tiện khó",Tiêu hóa
Táo bón mạn tính,"đau hậu môn, đau bụng, đại tiện khó, đầy bụng, ngứa hậu môn",Tiêu hóa
Táo bón mạn tính,"đau bụng, mệt mỏi, đau hậu môn, chướng bụng, đầy bụng, đại tiện khó, táo bón",Tiêu hóa
Táo bón mạn tính,"đau bụng, táo bón, đại tiện khó, ngứa hậu môn, đầy bụng, đau hậu môn, chướng bụng",Tiêu hóa
Bệnh trĩ,"phân có máu, đau hậu môn, ngứa hậu môn, đại tiện khó, đau khi đi, mót rặn",Tiêu hóa
Bệnh trĩ,"đại tiện khó, đau hậu môn, phân có máu, ngứa hậu môn, mót rặn, đau khi đi",Tiêu hóa
Bệnh trĩ,"đại tiện khó, đau khi đi, ngứa hậu môn",Tiêu hóa
